baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,description,entrez,ensembl
772.2406784213217,0.6775324973323567,0.1613135354474376,4.20009700644819,2.6680064645827356e-5,0.0031184964769838635,1110002E22Rik,RIKEN cDNA 1110002E22 gene,102634333,ENSMUSG00000090066
871.4903758734721,0.7345069320339811,0.15892661552363788,4.621673529093273,3.806567302449207e-6,7.108655053206007e-4,1700001C19Rik,RIKEN cDNA 1700001C19 gene,75462,ENSMUSG00000047150
1939.2096512353896,0.39988160233861847,0.10388167781290655,3.8493949150380016,1.1840996910947673e-4,0.008906512815378095,1700001K23Rik,RIKEN cDNA 1700001K23 gene,69319,ENSMUSG00000118314
176.37906810674116,-1.2243667418173036,0.3349561211209987,-3.6553048731269984,2.5687652673598855e-4,0.014780648257303578,1700010K23Rik,RIKEN cDNA 1700010K23 gene,75501,ENSMUSG00000092599
677.0834838704219,-0.5155695778071454,0.1532014230981233,-3.3653054089251544,7.645897695529014e-4,0.030005531366970987,1700012I11Rik,RIKEN cDNA 1700012I11 gene,69334,ENSMUSG00000102069
1104.3971488687155,0.6957733123913353,0.14763664334962934,4.712741339855734,2.444063526519712e-6,5.366040556130508e-4,1700021F07Rik,RIKEN cDNA 1700021F07 gene,72221,ENSMUSG00000027518
363.655876350214,-0.9225238011185538,0.18761797528720223,-4.917033134519072,8.78656840314709e-7,2.46129960079191e-4,1700044K03Rik,RIKEN cDNA 1700044K03 gene,67321,ENSMUSG00000100297
496.72996697838937,0.5885901237341747,0.16457683094212391,3.5763850863136497,3.4837835281912487e-4,0.017687822182038505,1700095B10Rik,RIKEN cDNA 1700095B10 gene,67360,ENSMUSG00000098230
1086.1511230881736,0.5237637631638259,0.1342686565831286,3.9008639580716484,9.585000572923866e-5,0.0077476370302633855,1700112J16Rik,RIKEN cDNA 1700112J16 gene,76628,ENSMUSG00000097527
3604.4583956564884,0.38884942113485166,0.09899029737579668,3.9281569148000774,8.559935560463227e-5,0.007131962720556208,2010106C02Rik,RIKEN cDNA 2010106C02 gene,72104,ENSMUSG00000100738
143.2355282298421,1.226207347442513,0.31846585645445435,3.8503573384416487,1.179456157344322e-4,0.008906512815378095,2210016F16Rik,RIKEN cDNA 2210016F16 gene,70153,ENSMUSG00000021550
1613.720177880288,0.4654287758765286,0.11530252660996071,4.036587831686954,5.423422729268158e-5,0.005064043050713779,2310034O05Rik,RIKEN cDNA 2310034O05 gene,69571,ENSMUSG00000100157
145.70423856265342,0.9958300872406665,0.2964942895798093,3.3586821812047494,7.831508036302914e-4,0.03058618054466669,2310065F04Rik,RIKEN cDNA 2310065F04 gene,74184,ENSMUSG00000087410
680.4025367022346,-0.4396403969370038,0.13653365681203325,-3.220014809551754,0.0012818397453392915,0.04302902963332122,2900093K20Rik,RIKEN cDNA 2900093K20 gene,108168734,ENSMUSG00000099632
919.2635908588031,0.5960014655197007,0.1408901400173136,4.23025674789208,2.334247382151414e-5,0.002851467459986017,3425401B19Rik,RIKEN cDNA 3425401B19 gene,100504518,ENSMUSG00000071540
1015.2704963764429,0.5149313659068664,0.1417692021699225,3.632180741834726,2.81036163260756e-4,0.015465469098789628,4833427F10Rik,RIKEN cDNA 4833427F10 gene,74601,ENSMUSG00000092171
130.40632762432182,-1.1041928072140605,0.33670800259080036,-3.279377973549327,0.0010403619193211197,0.03697387788554042,4921504A21Rik,RIKEN cDNA 4921504A21 gene,70832,ENSMUSG00000097626
1459.450858678935,-0.4489645337945356,0.12809247331705068,-3.5050032384281624,4.5660172916855117e-4,0.020887205937243015,4930404I05Rik,RIKEN cDNA 4930404I05 gene,67394,ENSMUSG00000087354
696.783382268708,-0.8915581622086938,0.19540902940410546,-4.562522852334287,5.054259034053348e-6,8.925711578941821e-4,4930405J17Rik,RIKEN cDNA 4930405J17 gene,73811,ENSMUSG00000110754
446.63755372711705,-0.8034457637213187,0.24668774415014016,-3.2569342530138914,0.0011262251572241072,0.03893144708387249,4930447A16Rik,RIKEN cDNA 4930447A16 gene,74892,ENSMUSG00000022288
1695.8133230546948,0.4321454172790363,0.11476438124608264,3.7655012172497306,1.6621531372879275e-4,0.010973144441618185,4930449E18Rik,RIKEN cDNA 4930449E18 gene,78120,ENSMUSG00000117684
438.2549922360718,0.6568998273402563,0.1675787606030217,3.9199468057672897,8.856851555277882e-5,0.007267538748414129,4930522O17Rik,RIKEN cDNA 4930522O17 gene,78180,ENSMUSG00000086947
146.5504116877683,-1.3710245210757448,0.38824995425382974,-3.5312934516906536,4.1353268909408695e-4,0.019702831670708597,4930549C15Rik,RIKEN cDNA 4930549C15 gene,75243,ENSMUSG00000114048
