baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,description,entrez,ensembl
126.45005852783265,-0.8451851233915914,0.2570120334104387,-3.288504091331249,0.0010072132055314743,0.04534597377450546,Gm39624,"predicted gene, 39624",105243903,
2299.518593748185,1.0008030827929306,0.22937501184752146,4.363173977548265,1.2818891917029735e-5,0.0030587478475522577,Nabp1,nucleic acid binding protein 1,109019,
1594.855900389544,0.5052322937486826,0.14436041981019074,3.4997978976022424,4.656110253860639e-4,0.029126290349777456,Gls,glutaminase,14660,
128.44657205280092,1.358702632305444,0.3671147363178699,3.701029944842634,2.14726131719582e-4,0.0187164709059137,Hecw2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",329152,
19.291473289545248,5.70681961956644,1.7072628154074416,3.342672005776976,8.297591271548437e-4,0.040822865923347454,Nppc,natriuretic peptide type C,18159,
629.0176085440836,1.3775754232235542,0.4040938270329608,3.4090484215963763,6.518990754908599e-4,0.035252412045453325,Efhd1,EF hand domain containing 1,98363,
128.71047225522426,19.070678524377207,2.2470394965593954,8.487024172729363,2.1199568343538576e-17,1.3489285336993596e-13,Iqca,IQ motif containing with AAA domain,74918,
610.2459320794796,2.9214663308943325,0.8927997873201331,3.2722524942165743,0.001066942443865297,0.04692825878097846,Mfsd4a,major facilitator superfamily domain containing 4A,213006,
536.4858868612082,1.2677371947050793,0.38724579772300677,3.273727441742001,0.001061389348173009,0.04691618566865952,Tmcc2,transmembrane and coiled-coil domains 2,68875,
1244.203565044204,1.8077204127426334,0.5205517404501822,3.47270073706657,5.15249534567949e-4,0.031125311282808793,Cntn2,contactin 2,21367,
2682.149350823902,1.9408995980350225,0.5832864854174439,3.3275236895742033,8.762153891897684e-4,0.041904955450637695,Nfasc,neurofascin,269116,
3314.934676520795,-0.3043846749668844,0.06845342615470296,-4.446595182525751,8.724202074374969e-6,0.0024490631382021147,Cyb5r1,cytochrome b5 reductase 1,72017,
1271.9734261677813,1.813143520900792,0.39661002776898463,4.5716028187691276,4.840076964544245e-6,0.0016209163013365807,Shisa4,shisa family member 4,77552,
1114.5641906218916,1.1081127988911612,0.33308239840484655,3.32684285989889,8.783589036115911e-4,0.041904955450637695,Phlda3,"pleckstrin homology like domain, family A, member 3",27280,
100.4663357967282,3.5509320423787525,0.6894646519175187,5.150274249017706,2.601058397895813e-7,1.9860641502973268e-4,Tnni1,"troponin I, skeletal, slow 1",21952,
95.09194063888083,7.243866487986045,2.0305288637810968,3.5674777232651924,3.604340104413198e-4,0.025482684538201312,5730559C18Rik,NA,NA,
550.2674321132479,-1.1491986343550218,0.34563992871524324,-3.3248433959196695,8.846821230345743e-4,0.041904955450637695,Rgs18,regulator of G-protein signaling 18,64214,
80.47829983758905,-4.311391667220253,0.9427849844338985,-4.573038114103033,4.807026542842385e-6,0.0016209163013365807,Prg4,"proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)",96875,
