baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,description,entrez,ensembl
1343.509759196626,-0.514303904082991,0.10870532441770685,-4.731174915653136,2.2322407001398323e-6,0.04714938806835354,Igf1,insulin-like growth factor 1,16000,ENSMUSG00000020053
