baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,description,entrez,ensembl
143.2355282298421,1.1672854023258032,0.3190943140289023,3.6581203456357265,2.54071748263002e-4,0.0376386438415586,2210016F16Rik,RIKEN cDNA 2210016F16 gene,70153,ENSMUSG00000021550
3931.171679042681,0.44857293428522693,0.11864225817053503,3.780886685757897,1.562707937764966e-4,0.028899046247608372,2610042L04Rik,RIKEN cDNA 2610042L04 gene,554327,ENSMUSG00000079388
27.238885555978612,3.4603753082598496,0.7215100149024974,4.796018401390414,1.618504189928405e-6,0.0012595623290986113,3110039M20Rik,RIKEN cDNA 3110039M20 gene,67293,ENSMUSG00000104861
852.4205647607014,-0.7335205255624897,0.199193580187769,-3.682450633554754,2.310026104316247e-4,0.03520117681603261,3830406C13Rik,RIKEN cDNA 3830406C13 gene,218734,ENSMUSG00000033111
213.73448459896073,-1.336239297926665,0.32232975173655154,-4.1455661189439565,3.38975165699161e-5,0.010352301560452375,4930455H04Rik,RIKEN cDNA 4930455H04 gene,74654,ENSMUSG00000080907
438.2549922360718,0.7955639536428315,0.16715040495401626,4.759569406138707,1.9400640416675752e-6,0.0014263781959682606,4930522O17Rik,RIKEN cDNA 4930522O17 gene,78180,ENSMUSG00000086947
815.614047846626,0.48182044166596577,0.13391507495596797,3.5979552102285055,3.2072883328611984e-4,0.044797092358960955,4930555G01Rik,RIKEN cDNA 4930555G01 gene,108978,ENSMUSG00000095686
166.10244247342848,-0.9736701460485894,0.2510163082676211,-3.878911903247779,1.0492474214460526e-4,0.021039000568813727,4930556M19Rik,RIKEN cDNA 4930556M19 gene,75259,ENSMUSG00000096971
615.9385194176866,0.7840983412786823,0.1733992356988139,4.5219250137908515,6.127976987605779e-6,0.003475613462313209,4930556N13Rik,RIKEN cDNA 4930556N13 gene,75285,ENSMUSG00000092399
3182.4890385256695,0.34248558127492706,0.0898437704105916,3.812012560356124,1.37839870353584e-4,0.026565623945524232,4930591A17Rik,RIKEN cDNA 4930591A17 gene,68175,ENSMUSG00000039138
618.602256923355,-0.5685674689675225,0.15930146152521832,-3.5691290181761146,3.581700163256826e-4,0.04804076347352112,5430437J10Rik,RIKEN cDNA 5430437J10 gene,71432,ENSMUSG00000110018
1517.0907415575773,0.9179055936241196,0.11430982730836156,8.02997970723884,9.748878975004865e-16,9.676249826641078e-12,5730435O14Rik,RIKEN cDNA 5730435O14 gene,70538,ENSMUSG00000091370
444.05050785987703,-0.6653140244438123,0.1628479506459937,-4.085492152677452,4.39834871673893e-5,0.013031585130743954,A4galt,"alpha 1,4-galactosyltransferase",239559,ENSMUSG00000047878
4734.385728259525,0.522988300413845,0.12135553990715267,4.309554395406882,1.6358382044485174e-5,0.0067652133742723995,Abca1,"ATP-binding cassette, sub-family A (ABC1), member 1",11303,ENSMUSG00000015243
